,sentence,target_hr,fpr,dprime,acc,avg_cosine_dist_broad_gpt2-medium_layer-23,avg_cosine_dist_broad_electra,pcfg_surp_sum,sum_surp_ngram,avg_cosine_dist_broad_glove,avg_cosine_dist_broad_sbert,avg_cosine_dist_broad_bert-large-cased_layer-9,mean_mem,avg_cosine_dist_broad_use,avg_log_freq,sum_surp,condition
1565,Ramsay gave Reek a suspicious glance.,0.4137931034482758,0.0,0.4137931034482758,0.7068965517241379,0.0491373249852368,0.3680206667282303,95.08612,29.645562171936035,0.2729741436187223,0.6302243577318455,0.0589896473552622,0.7626979655485044,0.9170495,2.567741672566105,16.379665454228718,mid
1566,Randy said the killer's always superhuman.,0.7272727272727273,0.054054054054054,0.6732186732186732,0.8428571428571429,0.0328851660893337,0.2425015093178815,84.34153,26.385461688041687,0.1946627878468035,0.7320222144181322,0.0347330972490893,0.7590224242847308,0.9284096,2.6231610911603345,15.914035320281982,mid
1567,Rap is the latest musical fad.,0.9090909090909092,0.0,0.9090909090909092,0.9571428571428572,0.0438892337233335,0.3328507261551995,74.15804,22.13600444793701,0.2427578198218437,0.6928576164568826,0.03291877310476,0.7875129881966024,0.96061605,4.532956292765892,9.858402471368512,high
1568,Rb binds more than 100 proteins.,0.5714285714285714,0.0,0.5714285714285714,0.8085106382978723,0.0456705727093308,0.2822908708128357,76.75151,24.24884676933289,0.3186880735542577,0.8610290529812924,0.0393534133115885,0.773150523470708,0.9802047,0.9437222507435168,10.697445491949717,fmri
1569,"Read me the book, then decide.",0.4444444444444444,0.0,0.4444444444444444,0.7457627118644068,0.0294647843654894,0.3792653587581459,95.8529,21.40579628944397,0.1528526580805474,0.7042218942766901,0.028620292519268,0.7469019297694072,0.9338869,6.885013339537192,8.886911233266195,fmri
1570,Read more about their fate here.,0.6666666666666666,0.0689655172413793,0.5977011494252873,0.8113207547169812,0.0559745692528729,0.3007314637948061,74.49511,18.60733139514923,0.1721699575629452,0.6183459741713648,0.0293405495883757,0.757477159731132,0.96042573,6.508133983473919,7.826818565527598,mid
1571,"Read the book, sign the forms.",0.6774193548387096,0.027027027027027,0.6503923278116825,0.8382352941176471,0.0390443603819325,0.2929310889681661,90.55445,18.663738489151,0.1910305735306558,0.7528112087984768,0.0302577062012011,0.7559061821007914,0.96181977,6.427657375854406,9.245293776194254,fmri
1572,"Read unbiased reviews, ratings and recommendations.",0.5833333333333334,0.1481481481481481,0.4351851851851852,0.7254901960784313,0.0555317324992354,0.430526826617894,99.80246,27.547916531562805,0.3435580597781512,0.6131294080528843,0.0294868316890625,0.7699340234475464,0.9789402,2.7766126159665667,11.022444168726604,fmri
1573,Really kind of a wasted life.,0.5517241379310345,0.0588235294117647,0.4929006085192697,0.7619047619047619,0.0255578553718024,0.3341183958396433,86.33717999999999,19.43502224609256,0.1583223159868119,0.6166778708487983,0.0322507781494209,0.7406043408533477,0.8951242,7.07904448282742,8.242131352424622,low
1574,Reboot into your fresh pi install.,0.7083333333333334,0.0,0.7083333333333334,0.8703703703703703,0.0639902009101162,0.3258553703563705,100.73263,29.618265509605408,0.2683336583485477,0.665462097382828,0.0353933037071948,0.7811757265670587,0.976365,3.546310575670794,13.354022661844889,high
1575,Recently invaded Germany and besieged Hamburg.,0.8529411764705882,0.175,0.6779411764705883,0.8378378378378378,0.0433275387171331,0.3267609621092555,95.43626,23.806588768959045,0.3712235374172064,0.7447153681207346,0.0359123431357372,0.7930659394597898,0.9858882,0.7604994113835953,14.486179540554682,high
1576,"Recently, Buddy Guy unplugged that cable.",0.4857142857142857,0.027027027027027,0.4586872586872587,0.7361111111111112,0.0321370041129245,0.3773751637308623,94.80512,26.00304412841797,0.2365771644282883,0.6874126021530328,0.0429523349892299,0.7884810452627339,0.94085103,4.498169354636409,13.910444078346094,high
1577,Recognize your picture from the paper.,0.4186046511627907,0.0212765957446808,0.3973280554181099,0.7111111111111111,0.0382366798986646,0.2457702755102415,79.38083,19.679266393184665,0.1820799049981863,0.6668719340822719,0.0286204918175005,0.7725070788936882,0.9555715,6.630975559900382,10.12966251373291,fmri
1578,Recommended: Dogs on a Pretzel Bun.,0.8333333333333334,0.025,0.8083333333333333,0.9078947368421052,0.0495871000488592,0.3187923083078582,109.0172,26.099636375904083,0.2780106186611413,0.7977675826274246,0.0366748541881726,0.791192687548362,0.9695813,4.36105290038196,11.884111324946083,high
1579,Red dyed mirror in curly maple.,0.7058823529411765,0.027027027027027,0.6788553259141494,0.8450704225352113,0.0508270627627424,0.3672829274093764,96.20258,26.50080144405365,0.3700919806994743,0.7804262283854072,0.0545092420738447,0.8152656728825843,0.9916351,2.49863148710433,13.20254397392273,high
1580,"Redheaded guy from the house, Tadeo?",0.7878787878787878,0.054054054054054,0.7338247338247338,0.8714285714285714,0.0366869210786465,0.3676286748635849,103.08695,19.83506453037262,0.2451399033804966,0.7529579617920148,0.0387237339740849,0.8095181746105186,0.9287204,4.458296531684805,14.963725129763285,high
1581,"Regardless, the viewing was a comfort.",0.4285714285714285,0.0769230769230769,0.3516483516483516,0.6891891891891891,0.0289092581486688,0.2329740569120883,76.84807,18.78270035982132,0.1685787034513766,0.6337636920632317,0.030852159914894,0.7328001183483361,0.92576057,5.683106303946231,11.834846099217732,low
1582,"Regardless, they end up quantifying risk.",0.5,0.0222222222222222,0.4777777777777778,0.7529411764705882,0.0339974129781616,0.3051992727284457,78.4298,22.893349558115005,0.192551659480145,0.5704748146493325,0.0341899085196401,0.7363754446271527,0.9604056,4.0701982351006505,11.836427301168442,fmri
1583,"Registration closes Friday 17th June, 2016.",0.7941176470588235,0.1951219512195122,0.5989956958393112,0.8,0.0662388292471891,0.3274465776170879,109.67455,28.58112144470215,0.4446999395887243,0.7540577642391134,0.0323964015130584,0.8297699789400367,0.98032427,-1.9709624882281551,12.50389644006888,high
1584,Regulation facilitates safety and passenger confidence.,0.4,0.0,0.4,0.7123287671232876,0.0454223748595872,0.3008150299306042,93.2556,26.70547342300415,0.3341030027292122,0.664048084498958,0.0382079608388565,0.7338772034514651,0.99343413,2.5525005370542893,12.210728963216146,fmri
1585,"Relax, Mulvihill, glad to see you.",0.5789473684210527,0.075,0.5039473684210527,0.7564102564102564,0.0324372639696534,0.3999049418325445,97.29151,22.586964547634125,0.1987937554658018,0.6474951606950782,0.0350371519969994,0.7564865829950943,0.92461395,5.720314567152361,15.34733647108078,mid
1586,Reliable edge hold on firmer snow.,0.2903225806451613,0.03125,0.2590725806451613,0.6349206349206349,0.0450630025746751,0.3570752281178172,100.16603,27.580097913742065,0.2637109407442097,0.6919146365253974,0.0423359155500015,0.7389488135461613,0.9776815,3.6777257231714415,14.332969784736632,low
1587,"Reliable, secure and no paperwork needed!",0.6,0.073170731707317,0.526829268292683,0.7763157894736842,0.0471072382947906,0.3619980420822835,112.70813,24.142397165298465,0.2483418406743541,0.6518164078022248,0.0352376428435119,0.7369494601127894,0.96824884,2.907965136657632,11.01043470700582,low
1588,Remember that in times of pain!,0.7,0.0606060606060606,0.6393939393939394,0.8253968253968254,0.0353680016465804,0.2702318743394543,87.57788000000001,15.941910371184347,0.1600111516051866,0.6242769189997417,0.0334906494624653,0.761017792571706,0.9145524,7.39552587615863,8.163232207298279,fmri
1589,Remember the coalition attack in London?,0.8,0.1333333333333333,0.6666666666666667,0.8363636363636363,0.0370711229325561,0.3769908436858927,76.11126999999999,19.479275345802307,0.2008971201403972,0.7719498660102816,0.0407330387391711,0.7853607580463132,0.9573697,4.462422198200765,10.899127493302029,high
1590,Remember the sound of his voice.,0.5357142857142857,0.0689655172413793,0.4667487684729063,0.7368421052631579,0.028714074923202,0.2451193251697214,62.2776,13.78172492980957,0.1773332133416843,0.60944969207574,0.0297767012385594,0.7451507737210622,0.9034917,7.1710913800246345,6.75824585556984,fmri
1591,Remember your first Easter Egg hunt?,0.7837837837837838,0.027027027027027,0.7567567567567568,0.8783783783783784,0.0470230206019494,0.3695846474998918,95.5477,19.78400230407715,0.2268910125541189,0.8015064683704023,0.0381411223169127,0.7846881747781285,0.94450396,4.066940271385012,10.464537090311447,high
1592,Rent a Bentley in Courmayeur Italy.,0.6875,0.054054054054054,0.6334459459459459,0.8260869565217391,0.0399384577576199,0.3074723920590956,98.10332,26.107452869415283,0.3130427549317818,0.8028506175067279,0.0392840893057544,0.8122395451751062,0.9774994,1.819632945823561,21.49932265281677,high
1593,Repeat if needed for full coverage.,0.6086956521739131,0.0,0.6086956521739131,0.8163265306122449,0.0577699733547741,0.3358721368475773,84.64860999999999,21.06182062625885,0.1990044035839539,0.6201282563472176,0.0302848842948667,0.7407264070329201,0.97274935,5.334101000936297,9.326077858606974,low
1594,"Reply: Dale Worley: ""RE: external error"".",0.72,0.0,0.72,0.8627450980392157,0.0447139468963221,0.378556547815131,168.4176,32.26117902994156,0.3882579242194079,0.5933349847978008,0.0355918782130909,0.7878265146118196,0.9724579,0.9319208865728608,17.55755952994029,high
1595,Responsibility is vital in group discipline.,0.3953488372093023,0.0666666666666666,0.3286821705426356,0.6704545454545454,0.041849328882876,0.3157877468906339,72.80928,22.965474486351013,0.2321735993091395,0.6454496931285874,0.0326018224060051,0.7508892024216557,1.0015596,5.069084378325841,11.080038785934448,fmri
1596,Rest in Peace my dear friend.,0.8214285714285714,0.0333333333333333,0.7880952380952381,0.896551724137931,0.0497486704774319,0.2835433389144746,100.12551,17.648829340934753,0.1987413430643576,0.6750215179655992,0.0370996516002418,0.7919750048079278,0.91920745,6.509712700963651,7.05260502298673,high
1597,Revco wouldn't comment on its plans.,0.5333333333333333,0.0,0.5333333333333333,0.7777777777777778,0.0547586618855341,0.2750000141582736,61.01795,24.69344580546021,0.2533361932046351,0.683503741533369,0.0336630348175931,0.774160477093821,0.9124234,2.1248935121250017,11.215763008144371,fmri
1598,"Rick, I want to test this.",0.4230769230769231,0.032258064516129,0.390818858560794,0.7192982456140351,0.0342972758699034,0.2818050028649692,79.02664,18.753072321414948,0.1535697933302932,0.6178270219034059,0.039454152133888,0.764759844945689,0.9060273,3.924014928991796,9.15088305870692,mid
1599,Right in the nick of time!,0.6153846153846154,0.0232558139534883,0.592128801431127,0.8048780487804879,0.0305236958287011,0.3161381208499217,84.32593,12.023100027814507,0.160440871400288,0.5980450733389411,0.0413836230910167,0.7651402597353335,0.91249484,6.799793483940021,6.0210743517770124,mid
1600,"Robert Boochever, Juneau, Alaska, for appellees.",0.6944444444444444,0.1052631578947368,0.5891812865497076,0.7972972972972973,0.1122652338550565,0.4560427288616379,115.89002,14.669368982315063,0.4908168170678512,0.7641158679971924,0.042863743286869,0.810540509968483,0.97282225,-1.7869247889592108,22.812612891197205,high
1601,Ross Perot evidently has no plan.,0.7647058823529411,0.0263157894736842,0.7383900928792569,0.875,0.0367393223824457,0.3167443111655594,80.017,20.998891830444336,0.2406350903247754,0.6232741015936184,0.037868807510467,0.7843254833038064,0.9597314,-0.6054834153508386,13.724811514218649,fmri
1602,"Ross Perot, Texas billionaire, corporate gadfly.",0.8333333333333334,0.027027027027027,0.8063063063063063,0.9104477611940298,0.0415452519464555,0.4360529617082193,112.27733,27.002864003181458,0.4936901592429172,0.8167902854584725,0.0348945645378408,0.8355063334462304,0.9834915,-1.9288013270382045,17.791286940686405,high
1603,"Roulette, craps or blackjack, your choice.",0.8214285714285714,0.0357142857142857,0.7857142857142857,0.8928571428571429,0.0330463696412687,0.4159367561846259,108.27776,30.777861833572388,0.3604205575033571,0.7768593580589678,0.0464203952983296,0.7899525010212433,0.99035764,4.035858101723563,14.579009513060251,high
1604,Ruby takes off towards the Cineplex...,0.6756756756756757,0.025,0.6506756756756756,0.8311688311688312,0.0576095306093008,0.3385887457239684,91.70605,21.638800024986267,0.2255613064057113,0.7373224418363814,0.0399643644892701,0.7757970153083193,0.9447663,2.936033059012465,13.719074020783106,fmri
1605,Run his hands through her hair?,0.6896551724137931,0.0,0.6896551724137931,0.8524590163934426,0.0352842247641062,0.3478067043819146,89.96690000000001,18.968276023864743,0.2007406452549975,0.7657836281306339,0.0342077048612209,0.7634847525125689,0.91151345,6.380029662718422,7.78203531106313,mid
1606,Running to the helm Sander smiles.,0.5675675675675675,0.0,0.5675675675675675,0.7922077922077922,0.0436612225213752,0.3727546169177408,80.014737,24.01008176803589,0.2063121660488111,0.7229379525955749,0.0501862502735322,0.7600636887263134,0.94259113,3.776550241662025,14.758087038993835,mid
1607,Ruthless... merciless... devoted to our cause.,0.6842105263157895,0.0869565217391304,0.597254004576659,0.8095238095238095,0.0309257536759719,0.4438062800014702,112.30413,20.86951830983162,0.2430020468846507,0.6365364763057534,0.0428179947292989,0.7316163980414249,0.9469434,4.44922967625026,11.743265271186829,fmri
1608,SAGE Mobile 8.0 is available now.,0.8888888888888888,0.032258064516129,0.8566308243727598,0.9310344827586208,0.0482613515309562,0.2711362633066322,82.08844,28.175328969955444,0.2688199115692363,0.6484611125769594,0.0348575069417287,0.7869019321875789,0.9752207,3.182069766740535,11.525018036365507,high
1609,SEO- short for search engine optimization.,0.8076923076923077,0.09375,0.7139423076923077,0.8620689655172413,0.0441618501717309,0.4249426661545655,99.74108,25.535566926002502,0.3593194881699429,0.7285923090119175,0.035280132428399,0.7558134659547603,0.99009556,2.1342357687206963,11.135587731997171,fmri
1610,Saavik: Where is the Reliant crew?,0.6333333333333333,0.1034482758620689,0.5298850574712644,0.7627118644067796,0.0453511219188224,0.3347659449411134,104.20609,24.825846433639526,0.2105652094622576,0.6345450016195269,0.030514625734399,0.764902977183057,0.9562057,2.2189826911691624,15.79421325524648,mid
1611,Sage yelled from the other side.,0.5,0.0571428571428571,0.4428571428571428,0.7627118644067796,0.0469192212255695,0.2572740588635065,73.36126,18.991743505001068,0.1930361683409486,0.638493500513738,0.0357929926172291,0.7866507085760636,0.9105481,5.364735643488167,9.531939019759497,high
1612,Sales in Europe were up 2%.,0.7142857142857143,0.054054054054054,0.6602316602316602,0.8333333333333334,0.0624370670724188,0.3093930535780352,68.23941,17.00392723083496,0.1976011146214394,0.8092451039120786,0.0295050170351139,0.7730682363563943,0.9848768,3.254996827063508,8.683308442433676,fmri
1613,Sam's knees threatened to give out.,0.7878787878787878,0.0,0.7878787878787878,0.8955223880597015,0.0329086421241364,0.2579499644410317,87.21600000000001,20.84076476097107,0.1895344653502537,0.649842098428536,0.0298623674969205,0.7343618188281555,0.927075,4.583479336261326,11.78672237197558,low
1614,San Diego Hysterical Society home page.,0.8125,0.0571428571428571,0.7553571428571428,0.8805970149253731,0.0432378773843594,0.3571211771020569,97.3927,22.7660990357399,0.3097954503861043,0.7068580879876533,0.0353230221893257,0.7982866377901964,0.9782066,1.3177002531770663,15.839232603708902,high
1615,"San Diego, for Jay Leno - hello.",0.9166666666666666,0.0,0.9166666666666666,0.9629629629629628,0.0468725381615798,0.315081121585756,109.66792,20.017531514167786,0.3338968973442424,0.7387919999742377,0.0365847137623336,0.8190332571265201,0.96282613,-1.7869247889592108,19.34952433904012,high
1616,Sarila made these from magical elements.,0.5333333333333333,0.0,0.5333333333333333,0.78125,0.0332239145503209,0.3276433638491223,83.60284,26.62524700164795,0.2174845571458188,0.6710473238497372,0.0317611551172316,0.7626864151339393,0.965796,3.497514013737589,15.004335165023804,mid
1617,Savanah ordered a fried shrimp dinner.,0.8076923076923077,0.0,0.8076923076923077,0.9074074074074074,0.0339024545192383,0.3482225692181445,90.56819,17.490663409233093,0.3802930535750751,0.891308193423798,0.0521829222165371,0.8067783557208235,0.9635989,3.2360601573544936,14.460939566294352,fmri
1618,Say goodbye to off white icing!,0.8461538461538461,0.0,0.8461538461538461,0.9285714285714286,0.0425077595592579,0.3278277046811462,107.14753,20.496326565742493,0.1957879490042899,0.6703504102593365,0.0387178832618227,0.7851529466761629,0.94046515,4.344314613048876,11.288747606178124,high
1619,"Say, a Tuscan hillside in June?",0.6470588235294118,0.0476190476190476,0.5994397759103642,0.8157894736842105,0.0347842774123677,0.3318074194089402,104.24893,23.19601321220398,0.2248055980064114,0.7821992798208335,0.0400521154614756,0.8021948875144845,0.94740516,3.148096892396559,13.735017776489258,high
1620,Scarlet wrenched her lips from his.,0.7575757575757576,0.05,0.7075757575757575,0.863013698630137,0.0520680092260017,0.3185317600981608,87.00334,26.74081170558929,0.2906906387301322,0.6776999109891837,0.0403460954965969,0.7867699709124757,0.9251159,3.598054172596452,10.615002274513245,high
1621,"Scary and freaky sometimes, but awesome.",0.7142857142857143,0.1785714285714285,0.5357142857142857,0.7755102040816326,0.0315272306809548,0.3752674780461905,103.25762,26.702160120010376,0.2235113395981147,0.6498335901105307,0.0363958412740643,0.7763210724046874,0.92353547,5.233976612583786,10.569899616142116,fmri
1622,Science and religion can indeed coexist.,0.8378378378378378,0.0277777777777777,0.81006006006006,0.9041095890410958,0.0403033918480819,0.3714588554159101,83.90431,19.669431388378143,0.2316505040714497,0.6926986793119229,0.0322260507193361,0.7628349034347539,0.9656367,4.5503272858859,8.841350987553596,fmri
1623,"Scott cried, pursing his pink lips.",0.7692307692307693,0.0,0.7692307692307693,0.8909090909090909,0.0409196587659854,0.27878365801344,106.0892,21.27786266803741,0.3218276242594061,0.7403854816623324,0.0319401654939893,0.7914779846645553,0.91495687,1.8301957468590828,13.578167974948885,high
1624,Seat Thomas was out on patrol.,0.5862068965517241,0.0606060606060606,0.5256008359456634,0.7741935483870968,0.0332593497417464,0.4078544830575625,79.13246,17.97936859726906,0.2032022504161742,0.687810742364814,0.033428607739832,0.763451109138677,0.922766,4.824129275904675,12.427270968755089,mid
1625,Second in the Genevieve Lenard Series.,0.76,0.0909090909090909,0.6690909090909091,0.8448275862068966,0.0402964469108077,0.3773682624235525,82.02933,24.76796746253968,0.2409482551140865,0.6781753274432489,0.0320592523594733,0.7851860738087995,0.9737847,3.3847459596681144,15.982184727986654,high
1626,Section ISH using rat Shh probe.,0.6,0.0256410256410256,0.5743589743589743,0.8115942028985508,0.0521914088288072,0.4486361463203703,110.555,32.076207995414734,0.368730794487188,0.7160174720024554,0.0383462554448876,0.8094538270965413,0.9512047,1.3507592782711484,17.269319931666057,fmri
1627,Seeking a nanny in Manhattan NY?,0.875,0.0,0.875,0.9375,0.0474226132050967,0.3862843206965541,101.4085,20.480392634868625,0.2770917320683624,0.7771098536542761,0.0363878627562743,0.802068459931352,0.973942,2.56030592632351,12.890385031700134,high
1628,Select the best suitable company offering.,0.44,0.037037037037037,0.4029629629629629,0.7115384615384616,0.039581714705878,0.381279127689521,83.34765,24.04479670524597,0.2320663377461176,0.6391328547631665,0.0303186313505631,0.7407731007496935,1.0016183,4.474446665589057,11.08388368288676,low
1629,"Senator Edwards, good luck to you.",0.7037037037037037,0.032258064516129,0.6714456391875747,0.8448275862068966,0.0445843918405377,0.3061747976347919,88.62848,17.947034418582916,0.1867612428424503,0.6588883688004304,0.0404120263905928,0.7565991919898648,0.95371795,4.291578608812134,10.195955415566765,fmri
1630,"September 26, 2016 in Market Commentary.",0.6428571428571429,0.0222222222222222,0.6206349206349207,0.8160919540229885,0.0571720460666251,0.3651836913748278,98.18578,21.53745460510254,0.3190948567689343,0.7475499206636779,0.0337782173802566,0.8398387752308419,0.98544943,0.2400485494373635,11.749823649724323,high
1631,September is childhood cancer awareness month.,0.7027027027027027,0.0263157894736842,0.6763869132290186,0.84,0.0416798107359849,0.3770396889614522,85.24462,21.054772973060608,0.2819368042742549,0.8252060563576603,0.0403571774415305,0.7935824239799493,0.96379656,2.7198106486656006,11.184829751650492,high
1632,Serve warm with some salted butter.,0.8529411764705882,0.0769230769230769,0.7760180995475112,0.8904109589041096,0.0599953151290937,0.3473315694279771,98.67408,25.210264086723328,0.3005493601559659,0.7610085284908769,0.0370237507261167,0.7567725041398713,0.9718182,4.337652779333264,10.212596721947191,mid
1633,Served with Asian basil and lime.,0.8205128205128205,0.0930232558139534,0.727489564698867,0.8658536585365854,0.0570114746000681,0.3472285265425976,99.45736,23.619282484054565,0.3099032104833091,0.789068371986514,0.0306573858097102,0.8002870180409997,0.9714077,2.396484988506019,11.90606172879537,high
1634,Seth Doane now reports from Kabul.,0.6785714285714286,0.0666666666666666,0.611904761904762,0.8103448275862069,0.0719421767867491,0.2871046834670808,82.14056,26.57536816596985,0.3093016916758145,0.7023938178306797,0.0447882970487357,0.8149691136328158,0.9496944,1.1985065597874929,15.901547153790792,high
1635,"Seth Doane, thank you so much.",0.8409090909090909,0.2325581395348837,0.6083509513742072,0.8045977011494253,0.0426046488876451,0.3269691088427341,87.6144,19.5479469448328,0.2043621558653961,0.6208688501193261,0.031538698540838,0.7805722859005804,0.93396026,2.3566480603967954,11.47226645052433,high
1636,Seth Lucio picked up the win.,0.6428571428571429,0.1290322580645161,0.5138248847926268,0.7627118644067796,0.0385509265373846,0.2620265679862565,81.95286,18.978064507246017,0.2222286645842239,0.6416047888684268,0.0320875995098311,0.7838897428268224,0.92933595,3.3025502816630428,12.51697994271914,high
1637,Seth didn't even bother chasing Derek.,0.6097560975609756,0.0,0.6097560975609756,0.8072289156626506,0.038630582960843,0.2294939862076003,90.90738,25.5704900957644,0.3162624732151025,0.7499551354109906,0.035097193390131,0.7857589470831629,0.9117728,0.3592933372760125,12.778459656362733,high
1638,Seth hefted a coarse brown sack.,0.4390243902439024,0.0,0.4390243902439024,0.7228915662650602,0.0390280345722656,0.3326484958146465,96.52148,20.425684452056885,0.3527895620039167,0.7682724857306735,0.046125728887397,0.7888387029112783,0.9324362,0.289999614052659,14.760202328364054,high
1639,Seth leaned in closer to Jay.,0.6785714285714286,0.064516129032258,0.6140552995391706,0.8135593220338984,0.053434488297382,0.2876836616765627,85.70939,23.1279099881649,0.2305009219517401,0.6703585097361932,0.0462985963490755,0.7808614756156925,0.94391763,2.6250755356404447,12.287133932113647,high
1640,"Seth looked around, then at Kele.",0.696969696969697,0.0512820512820512,0.6456876456876457,0.8333333333333334,0.0616136852910847,0.2933543257316534,89.47611,27.32861971855164,0.2225083640803464,0.629868260641726,0.040960461379819,0.7962117416367066,0.93706405,3.1592651243863936,13.897673924763998,high
1641,Seth wouldn't stop saying her name.,0.5882352941176471,0.0512820512820512,0.5369532428355958,0.7808219178082192,0.0337542235322205,0.2218318285219092,75.52467,22.631653670221567,0.2061875965992845,0.6475019609017724,0.0500196270525343,0.7813659587603424,0.9165398,3.1378962596674547,10.82233169892182,high
1642,Shaklee is based in San Francisco.,0.7333333333333333,0.0857142857142857,0.6476190476190475,0.8307692307692308,0.0562347547489045,0.3516462369395773,59.44861,8.55358238518238,0.2783197212351467,0.7287602188640421,0.0329633097597287,0.7960975449740851,0.9621156,1.6398436731730068,12.515174691875776,high
1643,Shampoo for little abundant natural hair.,0.8,0.0,0.8,0.9090909090909092,0.0532216180265401,0.3769875179505626,92.402,26.0381737947464,0.2967947703733705,0.7151069255008934,0.0356171454370057,0.7821962778573823,0.978089,4.295517207860323,12.989839315414429,high
1644,Share resource: Computer keyboard explanation posters.,0.6176470588235294,0.0,0.6176470588235294,0.821917808219178,0.0543081828123982,0.3826512803645554,112.74263,29.89515781402588,0.2977302161810931,0.7701339171009421,0.0407324425283583,0.7757540241157491,1.0024656,2.250006183507661,15.582874615987144,fmri
1645,"Sharon Stone, good to see you.",0.8378378378378378,0.024390243902439,0.8134475939353988,0.9102564102564102,0.0396521565446965,0.3101896922747117,84.19389,16.99667876958847,0.159198542883713,0.6481319397801885,0.028283724870587,0.7592423061645929,0.93956745,6.029547988100131,11.170597950617472,mid
1646,"Sharon, she's cooked in a restaurant.",0.7419354838709677,0.0303030303030303,0.7116324535679375,0.859375,0.0326954327893207,0.2627837292545357,89.60999000000001,21.582700431346893,0.2663108708102666,0.8460219640742059,0.0322891533545269,0.7813106789166344,0.9327998,2.8966423787616145,12.880788842837015,fmri
1647,"Sharon, that sure doesn't sound fair.",0.625,0.0,0.625,0.8125,0.0291921289495613,0.3479547264631729,83.62661,25.68869611248374,0.2031791770913883,0.604390077852264,0.0306409559802059,0.759122255325932,0.9117546,3.0417329525599164,12.017096447952405,mid
1648,"Shaw, can you identify this man?",0.6896551724137931,0.0666666666666666,0.6229885057471265,0.8135593220338984,0.0420894170971551,0.327140506800889,87.68478999999999,21.668295860290527,0.1589257587181035,0.6618170910564071,0.0311837322159927,0.7616699846657776,0.9426485,5.764073855036918,11.472887595494589,mid
1649,She also has a great wig.,0.7,0.0303030303030303,0.6696969696969697,0.8412698412698413,0.0305860501833773,0.2761458458936409,58.75849,14.925227344036102,0.167480450026582,0.7310011481941265,0.0268780634268502,0.7616845003143745,0.91634583,6.557497529812257,8.439099609851837,fmri
1650,She began to worry about infection.,0.7352941176470589,0.024390243902439,0.7109038737446198,0.8666666666666667,0.0339659876830776,0.2349046711074479,66.40615,15.048616960644722,0.1735923226035938,0.640809668561252,0.0413469366319189,0.754213427877186,0.9245671,6.293605082278187,8.498072604338327,fmri
1651,She collapsed onto the comfortable bed.,0.65625,0.1212121212121212,0.5350378787878788,0.7692307692307693,0.0391073565934076,0.2543378241873952,78.57642,21.04000887274742,0.2202920467257281,0.8184430083780624,0.0304932140605802,0.7470991044775218,0.92942786,5.48993628126663,9.790375143289566,fmri
1652,She could move undetected and untouched.,0.4571428571428571,0.0277777777777777,0.4293650793650793,0.7183098591549296,0.029816181633884,0.326561266669893,79.00234999999999,20.462136268615723,0.1934724200520489,0.679206770066288,0.0399679523277129,0.7595130697698579,0.9424422,5.215344798271622,10.628160770594452,fmri
1653,"She did this intentionally, he thought.",0.5,0.0294117647058823,0.4705882352941176,0.7580645161290323,0.0348112892502331,0.3248023109576309,79.33051999999999,16.66555106639862,0.1709780359871997,0.6247371795306257,0.0331134039242794,0.7523585216413782,0.91093457,6.892551225632743,9.699434280395508,fmri
1654,She felt foolish and oddly frightened.,0.3125,0.0277777777777777,0.2847222222222222,0.6617647058823529,0.0325788794855618,0.2722979148918589,79.89742,24.122361660003666,0.2454441758909796,0.6450079702739691,0.0443474868587396,0.7352572018016286,0.93453616,4.874135220286317,10.36453672250112,fmri
1655,She felt guilty about her deception.,0.7241379310344828,0.088235294117647,0.6359026369168357,0.8253968253968254,0.0356993209860981,0.2422283781858173,77.0586,12.513182789087296,0.2105234234392956,0.6777160491933749,0.0338030487311852,0.7477183715747869,0.9277331,5.739072395972353,8.265832861264547,fmri
1656,She grinned at the blonde girl.,0.56,0.0,0.56,0.8,0.0582187523975154,0.3217959769722237,76.80445,19.19712471961975,0.2454398586492168,0.7770738251185851,0.0397753526360992,0.7949461880189611,0.910335,5.686763874170527,7.806127270062764,fmri
1657,She had a business to sell.,0.6666666666666666,0.0652173913043478,0.6014492753623188,0.8068181818181818,0.0283754032400215,0.2455181268156481,54.28746,14.900779455900192,0.1479244023261979,0.6521037003195824,0.0266760441319612,0.7430211086091266,0.9337116,7.649696371728969,7.880670547485352,fmri
1658,She has buried all of them.,0.64,0.037037037037037,0.6029629629629629,0.8076923076923077,0.0272032251556191,0.2336493029127451,63.38308,16.15764594078064,0.1488754492176358,0.7417127558847718,0.0295879333501208,0.747347031767057,0.90669185,7.36277268519867,8.100001176198324,fmri
1659,She has never danced with him.,0.6052631578947368,0.0,0.6052631578947368,0.8076923076923077,0.0297841273338156,0.2365473772408738,65.67634,15.13219729065895,0.1729200137668149,0.7849319002470526,0.0292730226141226,0.7485309278524434,0.9115765,6.898959386563445,7.93397871653239,fmri
1660,"She leaned into him antagonistically, ""hunh?""",0.7222222222222222,0.0,0.7222222222222222,0.8717948717948718,0.0824345725169767,0.3576046284102959,129.78963,23.94823467731476,0.2971251779201116,0.5957292999418488,0.0410630579480439,0.7841529711316589,0.8969412,3.072501065167575,15.375401129325232,fmri
